tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,date,time,dog_stage,jpg_url,dog_breed,favorite_count,retweet_count
8.338261034165207e+17,2017-02-20 23:50:09+00:00,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13.0,10.0,Charlie,2017-02-20,23:50:09,,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,chihuahua,18519,3881
8.337229017570468e+17,2017-02-20 17:00:04+00:00,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13.0,10.0,Bronte,2017-02-20,17:00:04,,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,west_highland_white_terrier,21341,3326
8.334796449470259e+17,2017-02-20 00:53:27+00:00,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13.0,10.0,Poppy,2017-02-20,00:53:27,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,15263,2112
8.331246945974436e+17,2017-02-19 01:23:00+00:00,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12.0,10.0,Gidget,2017-02-19,01:23:00,pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,cardigan,20768,5006
8.329981511119667e+17,2017-02-18 17:00:10+00:00,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13.0,10.0,Rhino,2017-02-18,17:00:10,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,13676,2286
8.32757312314028e+17,2017-02-18 01:03:09+00:00,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13.0,10.0,Willow,2017-02-18,01:03:09,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,cardigan,17326,3740
8.326360946382889e+17,2017-02-17 17:01:29+00:00,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12.0,10.0,Orion,2017-02-17,17:01:29,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,eskimo_dog,16308,2881
8.323975433550725e+17,2017-02-17 01:13:34+00:00,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12.0,10.0,Eevee,2017-02-17,01:13:34,,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,pekinese,12286,2289
8.323698773316936e+17,2017-02-16 23:23:38+00:00,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11.0,10.0,Charlie,2017-02-16,23:23:38,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,17680,3300
8.322734402792407e+17,2017-02-16 17:00:25+00:00,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,https://twitter.com/dog_rates/status/832273440279240704/video/1,14.0,10.0,,2017-02-16,17:00:25,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,pembroke,11651,2413
8.32032802820481e+17,2017-02-16 01:04:13+00:00,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12.0,10.0,Miguel,2017-02-16,01:04:13,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,18383,4828
8.31939777352106e+17,2017-02-15 18:54:34+00:00,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12.0,10.0,Emanuel,2017-02-15,18:54:34,doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,pomeranian,24725,6359
8.319116006804972e+17,2017-02-15 17:02:36+00:00,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14.0,10.0,Kuyu,2017-02-15,17:02:36,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,28492,6749
8.316704492265144e+17,2017-02-15 01:04:21+00:00,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13.0,10.0,Daisy,2017-02-15,01:04:21,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,pembroke,10764,1880
8.316500515250545e+17,2017-02-14 23:43:18+00:00,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13.0,10.0,Blue,2017-02-14,23:43:18,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,eskimo_dog,7390,2006
8.31552930092286e+17,2017-02-14 17:17:22+00:00,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13.0,10.0,Dutch,2017-02-14,17:17:22,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,chihuahua,9261,2380
8.313227855657697e+17,2017-02-14 02:02:51+00:00,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12.0,10.0,Pete,2017-02-14,02:02:51,doggo,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,old_english_sheepdog,9516,1599
8.313159791919063e+17,2017-02-14 01:35:49+00:00,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13.0,10.0,,2017-02-14,01:35:49,pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,briard,6733,1160
8.313094180840694e+17,2017-02-14 01:09:44+00:00,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12.0,10.0,Scooter,2017-02-14,01:09:44,,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,doberman,12100,2546
8.312626273807483e+17,2017-02-13 22:03:49+00:00,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12.0,10.0,Tucker,2017-02-13,22:03:49,,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,12273,2120
8.309561691706655e+17,2017-02-13 01:46:03+00:00,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,12.0,10.0,,2017-02-13,01:46:03,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,8212,1546
8.305833205850685e+17,2017-02-12 01:04:29+00:00,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13.0,10.0,Lilly,2017-02-12,01:04:29,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,labrador_retriever,68979,17414
8.300974003751526e+17,2017-02-10 16:53:37+00:00,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13.0,10.0,Samson,2017-02-10,16:53:37,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,10143,3079
8.298613961668772e+17,2017-02-10 01:15:49+00:00,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12.0,10.0,Mia,2017-02-10,01:15:49,,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,border_terrier,12614,2029
8.295019951909847e+17,2017-02-09 01:27:41+00:00,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12.0,10.0,Leo,2017-02-09,01:27:41,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,french_bulldog,32774,11020
8.294499468688794e+17,2017-02-08 22:00:52+00:00,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11.0,10.0,,2017-02-08,22:00:52,doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,labrador_retriever,10803,2102
8.29141528400556e+17,2017-02-08 01:35:19+00:00,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12.0,10.0,Malcolm,2017-02-08,01:35:19,,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden_retriever,25235,7659
8.290119609812378e+17,2017-02-07 17:00:28+00:00,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13.0,10.0,Dexter,2017-02-07,17:00:28,,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,54749,16927
8.287703457085809e+17,2017-02-07 01:00:22+00:00,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13.0,10.0,Alfie,2017-02-07,01:00:22,,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,chesapeake_bay_retriever,26374,6102
8.287087149369303e+17,2017-02-06 20:55:28+00:00,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10.0,10.0,Fiona,2017-02-06,20:55:28,,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,mexican_hairless,37785,11666
8.286500296363172e+17,2017-02-06 17:02:17+00:00,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14.0,10.0,,2017-02-06,17:02:17,,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,9827,1409
8.28409743546925e+17,2017-02-06 01:07:28+00:00,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12.0,10.0,Mutt,2017-02-06,01:07:28,,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,toy_poodle,6533,1205
8.284086770318828e+17,2017-02-06 01:03:14+00:00,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12.0,10.0,Bear,2017-02-06,01:03:14,,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,weimaraner,7931,1341
8.283816369999176e+17,2017-02-05 23:15:47+00:00,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14.0,10.0,Doobert,2017-02-05,23:15:47,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,bedlington_terrier,13042,2300
8.283765051808891e+17,2017-02-05 22:55:23+00:00,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13.0,10.0,Beebop,2017-02-05,22:55:23,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,american_staffordshire_terrier,7628,1111
8.283726459933983e+17,2017-02-05 22:40:03+00:00,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12.0,10.0,Alexander,2017-02-05,22:40:03,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,12986,3060
8.280465555633234e+17,2017-02-05 01:04:17+00:00,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13.0,10.0,Sailer,2017-02-05,01:04:17,,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,,12160,2973
8.280116800178217e+17,2017-02-04 22:45:42+00:00,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11.0,10.0,,2017-02-04,22:45:42,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,american_staffordshire_terrier,10698,2234
8.279334041424364e+17,2017-02-04 17:34:40+00:00,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12.0,10.0,Kona,2017-02-04,17:34:40,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,german_shepherd,20784,5439
8.276539053120061e+17,2017-02-03 23:04:02+00:00,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12.0,10.0,Boots,2017-02-03,23:04:02,,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,15981,3122
8.276005203114025e+17,2017-02-03 19:31:54+00:00,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13.0,10.0,Tucker,2017-02-03,19:31:54,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,pembroke,7660,978
8.273249488846438e+17,2017-02-03 01:16:53+00:00,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12.0,10.0,Ralphie,2017-02-03,01:16:53,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,16371,3172
8.271999767993549e+17,2017-02-02 17:00:17+00:00,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13.0,10.0,Charlie,2017-02-02,17:00:17,,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,great_dane,10932,2330
8.269586533285929e+17,2017-02-02 01:01:21+00:00,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12.0,10.0,Loki,2017-02-02,01:01:21,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,22301,5218
8.268488210491802e+17,2017-02-01 17:44:55+00:00,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13.0,10.0,Cupid,2017-02-01,17:44:55,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,great_pyrenees,37660,10609
8.265983652700078e+17,2017-02-01 01:09:42+00:00,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13.0,10.0,Pawnd,2017-02-01,01:09:42,,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,french_bulldog,10398,2441
8.264767735337452e+17,2017-01-31 17:06:32+00:00,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12.0,10.0,Pilot,2017-01-31,17:06:32,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,german_shepherd,19058,4390
8.262404940700303e+17,2017-01-31 01:27:39+00:00,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11.0,10.0,Wild,2017-01-31,01:27:39,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,french_bulldog,13742,2707
8.26204788643754e+17,2017-01-30 23:05:46+00:00,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13.0,10.0,,2017-01-30,23:05:46,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,labrador_retriever,5041,967
8.261152722726502e+17,2017-01-30 17:10:04+00:00,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13.0,10.0,Ike,2017-01-30,17:10:04,,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,golden_retriever,16186,3265
8.25876512159187e+17,2017-01-30 01:21:19+00:00,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11.0,10.0,Mo,2017-01-30,01:21:19,,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,,10813,1951
8.258296445281485e+17,2017-01-29 22:15:05+00:00,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12.0,10.0,Toby,2017-01-29,22:15:05,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,great_pyrenees,13175,2587
8.255350768847626e+17,2017-01-29 02:44:34+00:00,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14.0,10.0,,2017-01-29,02:44:34,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,rottweiler,54013,18011
8.251475916922634e+17,2017-01-28 01:04:51+00:00,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13.0,10.0,Sweet,2017-01-28,01:04:51,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,pekinese,18955,4740
8.250265907194839e+17,2017-01-27 17:04:02+00:00,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12.0,10.0,,2017-01-27,17:04:02,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,eskimo_dog,6561,1329
8.247751266758369e+17,2017-01-27 00:24:48+00:00,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12.0,10.0,Scooter,2017-01-27,00:24:48,,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,border_terrier,15479,3673
8.246639263401943e+17,2017-01-26 17:02:56+00:00,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13.0,10.0,Wilson,2017-01-26,17:02:56,,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,english_setter,10446,1814
8.24325613288833e+17,2017-01-25 18:38:36+00:00,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13.0,10.0,,2017-01-25,18:38:36,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,pembroke,12241,10925
8.242970482792366e+17,2017-01-25 16:45:05+00:00,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11.0,10.0,Nala,2017-01-25,16:45:05,,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,,15614,4031
8.239396285164749e+17,2017-01-24 17:04:50+00:00,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12.0,10.0,Cash,2017-01-24,17:04:50,,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,11015,2827
